x,y,label,lane,dose,seed
10.932234,3.0801103,9,topic-transformer,alpha=1,2
10.5128,7.054801,0,topic-transformer,alpha=1,2
-7.4880385,10.731728,1,topic-transformer,alpha=1,2
-0.761151,4.795074,4,topic-transformer,alpha=1,2
9.697994,8.152598,7,topic-transformer,alpha=1,2
7.739587,7.657237,4,topic-transformer,alpha=1,2
-7.929174,9.204962,1,topic-transformer,alpha=1,2
-3.0826557,3.9485447,4,topic-transformer,alpha=1,2
10.994079,3.1100683,6,topic-transformer,alpha=1,2
12.525954,2.3277702,6,topic-transformer,alpha=1,2
10.271839,7.2825775,0,topic-transformer,alpha=1,2
3.9147544,11.413227,7,topic-transformer,alpha=1,2
7.8406844,10.99142,7,topic-transformer,alpha=1,2
4.069099,11.486407,7,topic-transformer,alpha=1,2
5.7576632,12.59993,7,topic-transformer,alpha=1,2
10.906829,3.0162513,9,topic-transformer,alpha=1,2
5.305104,12.568027,5,topic-transformer,alpha=1,2
-2.2077568,4.051349,5,topic-transformer,alpha=1,2
0.9459267,8.089487,3,topic-transformer,alpha=1,2
1.8272814,8.909567,8,topic-transformer,alpha=1,2
-7.3964443,10.765189,1,topic-transformer,alpha=1,2
0.8515121,-1.4379219,3,topic-transformer,alpha=1,2
1.3752092,7.122616,8,topic-transformer,alpha=1,2
-7.456156,10.728249,1,topic-transformer,alpha=1,2
11.95845,2.5815606,9,topic-transformer,alpha=1,2
-8.024269,8.838656,1,topic-transformer,alpha=1,2
10.916115,2.8051782,5,topic-transformer,alpha=1,2
3.7058506,11.354167,7,topic-transformer,alpha=1,2
1.901152,9.020724,8,topic-transformer,alpha=1,2
-2.1037045,4.102023,4,topic-transformer,alpha=1,2
0.85359055,-1.438034,3,topic-transformer,alpha=1,2
-3.747147,3.889843,4,topic-transformer,alpha=1,2
1.3196688,7.3189096,8,topic-transformer,alpha=1,2
6.61343,7.383227,5,topic-transformer,alpha=1,2
6.555529,7.504063,4,topic-transformer,alpha=1,2
6.565833,12.378304,7,topic-transformer,alpha=1,2
4.311447,11.322428,0,topic-transformer,alpha=1,2
7.430614,7.3996234,5,topic-transformer,alpha=1,2
1.6645541,6.755056,8,topic-transformer,alpha=1,2
-7.4118195,10.8104315,1,topic-transformer,alpha=1,2
5.724739,12.776208,7,topic-transformer,alpha=1,2
-7.490456,10.671601,1,topic-transformer,alpha=1,2
10.934756,3.7049065,9,topic-transformer,alpha=1,2
10.664286,5.120508,7,topic-transformer,alpha=1,2
2.7082615,10.084963,7,topic-transformer,alpha=1,2
7.4771743,7.340403,9,topic-transformer,alpha=1,2
-3.970088,3.9620168,4,topic-transformer,alpha=1,2
9.562815,6.6157703,5,topic-transformer,alpha=1,2
-7.513172,11.045696,1,topic-transformer,alpha=1,2
6.619674,7.3334513,4,topic-transformer,alpha=1,2
1.7728484,8.828399,8,topic-transformer,alpha=1,2
10.92731,4.382038,0,topic-transformer,alpha=1,2
7.1402006,11.597591,0,topic-transformer,alpha=1,2
11.144496,2.8226829,0,topic-transformer,alpha=1,2
10.1434555,7.2287955,7,topic-transformer,alpha=1,2
-7.9872675,9.371426,1,topic-transformer,alpha=1,2
6.1315403,7.268625,2,topic-transformer,alpha=1,2
9.810463,7.9465923,7,topic-transformer,alpha=1,2
-2.4341183,3.9811223,4,topic-transformer,alpha=1,2
-3.4141083,3.972411,5,topic-transformer,alpha=1,2
6.349267,12.513795,5,topic-transformer,alpha=1,2
6.286357,7.801029,5,topic-transformer,alpha=1,2
10.417325,5.539998,5,topic-transformer,alpha=1,2
6.3595066,12.3573065,0,topic-transformer,alpha=1,2
10.668149,5.7560563,0,topic-transformer,alpha=1,2
0.9238406,8.220666,6,topic-transformer,alpha=1,2
7.1478887,8.515835,5,topic-transformer,alpha=1,2
-0.66325074,5.1665425,2,topic-transformer,alpha=1,2
-2.7067258,3.9495454,4,topic-transformer,alpha=1,2
